unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_km,fare,tips,payment_type,company,pickup_location,dropoff_location
SI-1651,I-156,2022-11-01 10:15:00+00:00,2022-11-01 10:15:00+00:00,0.5,3.25,0.0,Credit Card,Synctaxi Inc.,POINT (-87.7381418906 41.9498764323),POINT (-87.7381418906 41.9498764323)
SI-1649,S-222,2022-11-01 10:15:00+00:00,2022-11-01 10:15:00+00:00,0.5,3.25,0.0,Cash,Synctaxi Inc.,POINT (-87.7381418906 41.9498764323),POINT (-87.7381418906 41.9498764323)
SI-1652,S-187,2022-11-01 11:45:00+00:00,2022-11-01 12:00:00+00:00,27.519714,42.0,11.6,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6318639497 41.8920421365)
DP-2158,D-163,2022-11-01 11:45:00+00:00,2022-11-01 12:15:00+00:00,28.646252,44.0,9.7,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6262105324 41.8991556134)
SI-1653,I-231,2022-11-01 13:30:00+00:00,2022-11-01 14:00:00+00:00,28.16345,43.5,9.6,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6327464887 41.8809944707)
DP-2159,D-7,2022-11-01 14:00:00+00:00,2022-11-01 14:30:00+00:00,28.646252,44.25,9.95,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6327464887 41.8809944707)
SI-1654,I-182,2022-11-01 17:15:00+00:00,2022-11-01 18:30:00+00:00,41.199104000000005,63.5,13.6,Credit Card,Synctaxi Inc.,POINT (-87.913624596 41.9802643146),POINT (-87.592310855 41.794090253)
DP-2160,S-63,2022-11-01 20:00:00+00:00,2022-11-01 20:45:00+00:00,27.519714,43.75,0.0,Cash,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6209929134 41.8849871918)
SI-1655,I-205,2022-11-02 11:15:00+00:00,2022-11-02 11:45:00+00:00,26.875978,40.75,0.0,Cash,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6572331997 41.8852813201)
DP-2161,P-22,2022-11-02 14:45:00+00:00,2022-11-02 15:15:00+00:00,0.5,42.75,9.35,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6318639497 41.8920421365)
DP-2162,D-229,2022-11-02 17:15:00+00:00,2022-11-02 18:30:00+00:00,0.5,47.25,0.0,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6219716519 41.8774061234)
DP-2163,P-80,2022-11-02 18:30:00+00:00,2022-11-02 18:45:00+00:00,2.092142,8.75,5.0,Credit Card,Deluc Porter,POINT (-87.6327464887 41.8809944707),POINT (-87.6262105324 41.8991556134)
FI-3836,F-397,2022-11-02 18:30:00+00:00,2022-11-02 18:45:00+00:00,4.02335,10.75,2.25,Credit Card,Federway Int.,POINT (-87.6173580061 41.859349715),POINT (-87.6327464887 41.8809944707)
FI-3837,I-407,2022-11-02 20:15:00+00:00,2022-11-02 20:15:00+00:00,1.448406,6.25,2.0,Credit Card,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6318639497 41.8920421365)
FI-3838,F-458,2022-11-02 20:30:00+00:00,2022-11-02 20:30:00+00:00,0.4828019999999999,4.25,2.0,Credit Card,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6219716519 41.8774061234)
DP-2164,D-77,2022-11-02 20:30:00+00:00,2022-11-02 20:30:00+00:00,3.21868,9.25,3.65,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.8773053996 41.9827750091)
FI-3839,F-591,2022-11-02 21:00:00+00:00,2022-11-02 21:15:00+00:00,2.092142,8.0,3.0,Credit Card,Federway Int.,POINT (-87.6207628651 41.8983317935),POINT (-87.6378442095 41.8932163595)
FI-3840,I-490,2022-11-02 21:45:00+00:00,2022-11-02 22:00:00+00:00,10.299776,19.25,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6991553432 41.9227606205)
SI-1656,I-147,2022-11-03 11:00:00+00:00,2022-11-03 11:30:00+00:00,30.899328,47.75,5.0,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6197106717 41.8950334495)
FI-3841,I-490,2022-11-03 15:00:00+00:00,2022-11-03 15:15:00+00:00,11.748182,21.0,3.5,Credit Card,Federway Int.,POINT (-87.6203346241 41.8571838585),POINT (-87.6559981815 41.9442266014)
DP-2165,D-51,2022-11-03 15:00:00+00:00,2022-11-03 15:30:00+00:00,28.646252,44.5,15.0,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6318639497 41.8920421365)
FI-3842,F-591,2022-11-03 16:45:00+00:00,2022-11-03 17:00:00+00:00,5.149888000000001,12.5,0.0,Cash,Federway Int.,POINT (-87.6173580061 41.859349715),POINT (-87.6262149064 41.8925077809)
FI-3843,F-591,2022-11-03 17:15:00+00:00,2022-11-03 18:30:00+00:00,28.646252,48.5,10.0,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.913624596 41.9802643146)
SI-1657,I-283,2022-11-03 17:30:00+00:00,2022-11-03 18:30:00+00:00,27.841582,44.5,5.0,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.642648998 41.8792550844)
DP-2166,S-159,2022-11-03 17:45:00+00:00,2022-11-03 18:45:00+00:00,28.646252,45.75,5.0,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6221729369 41.8706073724)
DP-2167,D-163,2022-11-03 18:45:00+00:00,2022-11-03 19:15:00+00:00,8.690436,18.0,3.9,Credit Card,Deluc Porter,POINT (-87.6219716519 41.8774061234),POINT (-87.6385749205 41.9383912577)
SI-1658,I-161,2022-11-03 19:00:00+00:00,2022-11-03 19:15:00+00:00,2.253076,7.5,2.0,Credit Card,Synctaxi Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6251921424 41.8788655841)
SI-1659,I-239,2022-11-03 19:15:00+00:00,2022-11-03 19:30:00+00:00,9.495106,19.5,5.0,Credit Card,Synctaxi Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.7112105933 41.9386661962)
DP-2168,D-205,2022-11-03 19:45:00+00:00,2022-11-03 19:45:00+00:00,2.092142,7.0,3.0,Credit Card,Deluc Porter,POINT (-87.6262149064 41.8925077809),POINT (-87.642648998 41.8792550844)
DP-2169,P-80,2022-11-03 20:15:00+00:00,2022-11-03 20:30:00+00:00,3.379614,10.0,0.0,Cash,Deluc Porter,POINT (-87.6428084655 41.8853000224),POINT (-87.6197106717 41.8950334495)
SI-1660,S-231,2022-11-04 12:30:00+00:00,2022-11-04 13:15:00+00:00,33.474272,51.25,11.15,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6173580061 41.859349715)
SI-1661,S-231,2022-11-04 13:30:00+00:00,2022-11-04 13:45:00+00:00,3.701482,9.5,4.0,Credit Card,Synctaxi Inc.,POINT (-87.6173580061 41.859349715),POINT (-87.6219716519 41.8774061234)
SI-1662,S-156,2022-11-04 14:00:00+00:00,2022-11-04 14:00:00+00:00,1.448406,6.0,2.0,Credit Card,Synctaxi Inc.,POINT (-87.6327464887 41.8809944707),POINT (-87.6262149064 41.8925077809)
SI-1663,S-213,2022-11-04 14:00:00+00:00,2022-11-04 14:15:00+00:00,1.60934,7.25,0.0,Cash,Synctaxi Inc.,POINT (-87.6262149064 41.8925077809),POINT (-87.6262149064 41.8925077809)
SI-1664,I-231,2022-11-04 14:45:00+00:00,2022-11-04 14:45:00+00:00,1.1265379999999998,5.5,1.5,Credit Card,Synctaxi Inc.,POINT (-87.6327464887 41.8809944707),POINT (-87.6327464887 41.8809944707)
SI-1665,S-165,2022-11-04 15:15:00+00:00,2022-11-04 15:15:00+00:00,1.770274,6.5,0.0,Cash,Synctaxi Inc.,POINT (-87.6378442095 41.8932163595),POINT (-87.6197106717 41.8950334495)
SI-1666,I-199,2022-11-04 15:15:00+00:00,2022-11-04 15:30:00+00:00,1.60934,8.0,2.0,Credit Card,Synctaxi Inc.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
SI-1667,I-153,2022-11-04 15:45:00+00:00,2022-11-04 16:00:00+00:00,4.345218,11.0,0.0,Cash,Synctaxi Inc.,POINT (-87.6318639497 41.8920421365),POINT (-87.6173580061 41.859349715)
SI-1668,I-236,2022-11-04 16:30:00+00:00,2022-11-04 16:45:00+00:00,3.057746,10.0,0.0,Cash,Synctaxi Inc.,POINT (-87.6221729369 41.8706073724),POINT (-87.6262105324 41.8991556134)
DP-2170,D-113,2022-11-04 17:00:00+00:00,2022-11-04 17:45:00+00:00,20.92142,36.25,8.15,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6838349425 41.9477915865)
SI-1669,I-204,2022-11-04 18:00:00+00:00,2022-11-04 18:15:00+00:00,2.253076,7.75,2.0,Credit Card,Synctaxi Inc.,POINT (-87.6209929134 41.8849871918),POINT (-87.6327464887 41.8809944707)
SI-1670,I-205,2022-11-04 18:30:00+00:00,2022-11-04 18:30:00+00:00,2.735878,8.75,1.0,Credit Card,Synctaxi Inc.,POINT (-87.6262149064 41.8925077809),POINT (-87.6572331997 41.8852813201)
DP-2171,P-238,2022-11-04 18:45:00+00:00,2022-11-04 19:45:00+00:00,24.461968,42.0,10.0,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6701668569 42.0096228806)
FI-3844,F-554,2022-11-04 19:00:00+00:00,2022-11-04 19:15:00+00:00,4.82802,12.0,4.0,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6494887289 41.9226862843)
FI-3845,F-443,2022-11-04 19:45:00+00:00,2022-11-04 19:45:00+00:00,1.60934,6.25,2.0,Credit Card,Federway Int.,POINT (-87.6207628651 41.8983317935),POINT (-87.6209929134 41.8849871918)
FI-3846,F-591,2022-11-04 20:00:00+00:00,2022-11-04 20:00:00+00:00,0.80467,4.75,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6318639497 41.8920421365)
FI-3847,F-591,2022-11-04 20:15:00+00:00,2022-11-04 20:30:00+00:00,7.0810960000000005,15.5,3.4,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6559981815 41.9442266014)
FI-3848,F-583,2022-11-04 20:45:00+00:00,2022-11-04 21:00:00+00:00,4.667085999999999,10.75,5.0,Credit Card,Federway Int.,POINT (-87.6494887289 41.9226862843),POINT (-87.6333080367 41.899602111)
SI-1671,I-276,2022-11-05 13:30:00+00:00,2022-11-05 13:45:00+00:00,15.127796,24.75,0.0,Cash,Synctaxi Inc.,POINT (-87.913624596 41.9802643146),POINT (-87.7215590627 41.968069)
SI-1672,I-199,2022-11-05 15:15:00+00:00,2022-11-05 15:45:00+00:00,27.841582,42.0,4.5,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.642648998 41.8792550844)
SI-1673,S-163,2022-11-05 16:45:00+00:00,2022-11-05 16:45:00+00:00,3.057746,8.25,3.0,Credit Card,Synctaxi Inc.,POINT (-87.6221729369 41.8706073724),POINT (-87.6173580061 41.859349715)
SI-1674,I-183,2022-11-05 17:00:00+00:00,2022-11-05 17:15:00+00:00,3.701482,9.5,2.0,Credit Card,Synctaxi Inc.,POINT (-87.6173580061 41.859349715),POINT (-87.6327464887 41.8809944707)
SI-1675,S-261,2022-11-05 17:30:00+00:00,2022-11-05 17:45:00+00:00,2.092142,7.75,0.0,Cash,Synctaxi Inc.,POINT (-87.6327464887 41.8809944707),POINT (-87.6261455896 41.9027880476)
SI-1676,I-200,2022-11-05 18:00:00+00:00,2022-11-05 18:15:00+00:00,1.60934,5.5,0.0,Cash,Synctaxi Inc.,POINT (-87.6209929134 41.8849871918),POINT (-87.642648998 41.8792550844)
SI-1678,S-106,2022-11-05 18:00:00+00:00,2022-11-05 18:00:00+00:00,0.80467,4.25,0.0,Cash,Synctaxi Inc.,POINT (-87.6262149064 41.8925077809),POINT (-87.6188683546 41.8909220259)
SI-1677,I-258,2022-11-05 18:00:00+00:00,2022-11-05 18:00:00+00:00,0.80467,5.25,4.0,Credit Card,Synctaxi Inc.,POINT (-87.6262149064 41.8925077809),POINT (-87.6327464887 41.8809944707)
FI-3849,I-433,2022-11-05 22:45:00+00:00,2022-11-05 22:45:00+00:00,1.1265379999999998,6.0,2.0,Credit Card,Federway Int.,POINT (-87.6219716519 41.8774061234),POINT (-87.6221729369 41.8706073724)
DP-2172,P-22,2022-11-06 12:45:00+00:00,2022-11-06 13:15:00+00:00,24.301034,38.25,8.55,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6763559892 41.9012069941)
DP-2173,D-181,2022-11-06 15:00:00+00:00,2022-11-06 15:45:00+00:00,27.680648,44.0,9.7,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6209929134 41.8849871918)
DP-2174,P-173,2022-11-06 19:45:00+00:00,2022-11-06 20:15:00+00:00,0.5,40.75,10.29,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6378442095 41.8932163595)
SI-1679,S-285,2022-11-07 11:15:00+00:00,2022-11-07 11:30:00+00:00,27.036912,42.0,9.3,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6327464887 41.8809944707)
SI-1680,S-215,2022-11-07 11:45:00+00:00,2022-11-07 11:45:00+00:00,2.735878,7.75,2.8,Credit Card,Synctaxi Inc.,POINT (-87.6327464887 41.8809944707),POINT (-87.6262149064 41.8925077809)
SI-1681,I-178,2022-11-07 12:15:00+00:00,2022-11-07 12:45:00+00:00,27.841582,42.5,9.0,Credit Card,Synctaxi Inc.,POINT (-87.6207628651 41.8983317935),POINT (-87.9030396611 41.9790708201)
DP-2175,D-163,2022-11-07 12:30:00+00:00,2022-11-07 12:45:00+00:00,28.807186,44.75,10.05,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6428084655 41.8853000224)
SI-1682,I-193,2022-11-07 14:30:00+00:00,2022-11-07 15:00:00+00:00,23.013562,36.0,8.05,Credit Card,Synctaxi Inc.,POINT (-87.913624596 41.9802643146),POINT (-87.6559981815 41.9442266014)
DP-2176,D-47,2022-11-07 16:45:00+00:00,2022-11-07 17:30:00+00:00,23.013562,36.25,8.3,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6763559892 41.9012069941)
FI-3850,I-450,2022-11-07 17:00:00+00:00,2022-11-07 17:00:00+00:00,1.2874720000000002,6.0,0.0,Cash,Federway Int.,POINT (-87.6318639497 41.8920421365),POINT (-87.6262105324 41.8991556134)
FI-3851,I-385,2022-11-07 17:00:00+00:00,2022-11-07 17:30:00+00:00,3.5405480000000003,12.25,1.23,Credit Card,Federway Int.,POINT (-87.6262105324 41.8991556134),POINT (-87.642648998 41.8792550844)
FI-3852,I-539,2022-11-07 17:45:00+00:00,2022-11-07 17:45:00+00:00,1.2874720000000002,5.75,4.0,Credit Card,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6209929134 41.8849871918)
FI-3853,F-427,2022-11-07 18:15:00+00:00,2022-11-07 18:30:00+00:00,2.253076,8.75,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6266589003 41.9075200747)
SI-1683,I-156,2022-11-07 18:15:00+00:00,2022-11-07 19:15:00+00:00,28.96812,45.25,9.95,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6188683546 41.8909220259)
FI-3854,I-385,2022-11-07 18:30:00+00:00,2022-11-07 18:45:00+00:00,3.057746,9.75,3.35,Credit Card,Federway Int.,POINT (-87.6262149064 41.8925077809),POINT (-87.6173580061 41.859349715)
SI-1684,S-238,2022-11-08 13:45:00+00:00,2022-11-08 14:00:00+00:00,22.691694,36.5,8.2,Credit Card,Synctaxi Inc.,POINT (-87.913624596 41.9802643146),POINT (-87.6558787862 41.96581197)
DP-2177,S-240,2022-11-08 13:45:00+00:00,2022-11-08 14:00:00+00:00,28.324384,43.25,10.0,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6327464887 41.8809944707)
FI-3855,I-580,2022-11-08 15:45:00+00:00,2022-11-08 16:00:00+00:00,7.724831999999999,14.5,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6559981815 41.9442266014)
FI-3856,F-591,2022-11-08 16:15:00+00:00,2022-11-08 16:45:00+00:00,6.598293999999999,16.5,4.25,Credit Card,Federway Int.,POINT (-87.6494887289 41.9226862843),POINT (-87.7209182385 41.9000696026)
DP-2178,D-93,2022-11-08 16:45:00+00:00,2022-11-08 17:00:00+00:00,18.024608,28.75,6.65,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.7234523905 41.9535821253)
SI-1685,I-231,2022-11-08 17:00:00+00:00,2022-11-08 17:45:00+00:00,29.450922,46.25,12.65,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6209929134 41.8849871918)
DP-2179,S-228,2022-11-08 17:45:00+00:00,2022-11-08 18:30:00+00:00,21.243288,34.75,6.0,Credit Card,Deluc Porter,POINT (-87.913624596 41.9802643146),POINT (-87.6991553432 41.9227606205)
FI-3857,I-545,2022-11-08 18:00:00+00:00,2022-11-08 18:15:00+00:00,1.770274,8.5,0.0,Cash,Federway Int.,POINT (-87.6188683546 41.8909220259),POINT (-87.642648998 41.8792550844)
FI-3858,F-489,2022-11-08 18:15:00+00:00,2022-11-08 18:15:00+00:00,0.965604,4.5,0.0,Cash,Federway Int.,POINT (-87.6428084655 41.8853000224),POINT (-87.6327464887 41.8809944707)
FI-3859,F-546,2022-11-08 18:15:00+00:00,2022-11-08 18:15:00+00:00,0.160934,3.5,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6327464887 41.8809944707)
FI-3860,F-591,2022-11-08 18:30:00+00:00,2022-11-08 18:45:00+00:00,5.471756,14.25,3.65,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6763559892 41.9012069941)
SI-1686,S-163,2022-11-08 18:30:00+00:00,2022-11-08 18:45:00+00:00,3.057746,9.25,2.1,Credit Card,Synctaxi Inc.,POINT (-87.6251921424 41.8788655841),POINT (-87.6333080367 41.899602111)
SI-1687,S-125,2022-11-08 18:45:00+00:00,2022-11-08 18:45:00+00:00,1.448406,6.25,2.0,Credit Card,Synctaxi Inc.,POINT (-87.6207628651 41.8983317935),POINT (-87.6209929134 41.8849871918)
SI-1688,I-232,2022-11-08 19:00:00+00:00,2022-11-08 19:15:00+00:00,2.253076,7.5,2.0,Credit Card,Synctaxi Inc.,POINT (-87.6327464887 41.8809944707),POINT (-87.6262149064 41.8925077809)
FI-3861,F-605,2022-11-08 20:45:00+00:00,2022-11-08 21:00:00+00:00,2.092142,7.25,0.0,Cash,Federway Int.,POINT (-87.6219716519 41.8774061234),POINT (-87.6188683546 41.8909220259)
FI-3862,I-587,2022-11-08 21:00:00+00:00,2022-11-08 21:15:00+00:00,2.253076,7.75,0.0,Cash,Federway Int.,POINT (-87.6188683546 41.8909220259),POINT (-87.6428084655 41.8853000224)
FI-3863,F-591,2022-11-08 22:00:00+00:00,2022-11-08 22:00:00+00:00,2.253076,6.5,2.0,Credit Card,Federway Int.,POINT (-87.6494887289 41.9226862843),POINT (-87.6333080367 41.899602111)
DP-2180,S-172,2022-11-09 14:00:00+00:00,2022-11-09 14:45:00+00:00,29.77279,46.0,7.0,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6207628651 41.8983317935)
SI-1689,S-113,2022-11-09 15:00:00+00:00,2022-11-09 15:45:00+00:00,28.96812,46.0,0.0,Cash,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6327464887 41.8809944707)
SI-1690,S-187,2022-11-09 16:15:00+00:00,2022-11-09 16:15:00+00:00,0.965604,4.25,0.0,Cash,Synctaxi Inc.,POINT (-87.6327464887 41.8809944707),POINT (-87.642648998 41.8792550844)
DP-2181,S-155,2022-11-09 16:45:00+00:00,2022-11-09 17:30:00+00:00,27.841582,44.0,9.9,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6262149064 41.8925077809)
FI-3864,F-427,2022-11-09 17:45:00+00:00,2022-11-09 17:45:00+00:00,1.2874720000000002,6.5,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6209929134 41.8849871918)
DP-2182,P-76,2022-11-09 17:45:00+00:00,2022-11-09 18:00:00+00:00,0.5,8.75,0.88,Credit Card,Deluc Porter,POINT (-87.6262149064 41.8925077809),POINT (-87.6572331997 41.8852813201)
FI-3865,F-591,2022-11-09 18:00:00+00:00,2022-11-09 18:15:00+00:00,2.092142,8.0,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.642648998 41.8792550844)
FI-3866,I-385,2022-11-09 18:15:00+00:00,2022-11-09 18:30:00+00:00,0.965604,7.0,0.0,Cash,Federway Int.,POINT (-87.6327464887 41.8809944707),POINT (-87.6327464887 41.8809944707)
FI-3867,F-591,2022-11-09 18:30:00+00:00,2022-11-09 18:45:00+00:00,1.931208,7.75,0.0,Cash,Federway Int.,POINT (-87.642648998 41.8792550844),POINT (-87.6262149064 41.8925077809)
FI-3868,I-433,2022-11-09 19:00:00+00:00,2022-11-09 19:15:00+00:00,11.26538,21.25,0.0,Cash,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6179313803 41.7923572233)
SI-1691,S-242,2022-11-09 19:45:00+00:00,2022-11-09 20:30:00+00:00,28.646252,45.0,0.0,Cash,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6262105324 41.8991556134)
DP-2183,S-172,2022-11-09 19:45:00+00:00,2022-11-09 20:30:00+00:00,28.646252,45.0,10.1,Credit Card,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6262105324 41.8991556134)
FI-3869,F-591,2022-11-09 20:15:00+00:00,2022-11-09 20:30:00+00:00,1.770274,7.75,2.0,Credit Card,Federway Int.,POINT (-87.6333080367 41.899602111),POINT (-87.6333080367 41.899602111)
FI-3870,I-570,2022-11-10 11:15:00+00:00,2022-11-10 11:30:00+00:00,1.1265379999999998,5.5,2.0,Credit Card,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6327464887 41.8809944707)
FI-3871,I-619,2022-11-10 11:45:00+00:00,2022-11-10 12:00:00+00:00,0.80467,4.75,0.0,Cash,Federway Int.,POINT (-87.6262105324 41.8991556134),POINT (-87.6188683546 41.8909220259)
SI-1692,S-280,2022-11-10 12:00:00+00:00,2022-11-10 12:30:00+00:00,27.680648,42.5,5.0,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6262149064 41.8925077809)
FI-3872,I-537,2022-11-10 12:15:00+00:00,2022-11-10 12:30:00+00:00,11.748182,21.5,1.0,Credit Card,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.5831437169 41.7905062613)
FI-3873,I-385,2022-11-10 14:00:00+00:00,2022-11-10 14:00:00+00:00,1.1265379999999998,5.75,0.0,Cash,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6219716519 41.8774061234)
FI-3874,F-595,2022-11-10 14:45:00+00:00,2022-11-10 15:00:00+00:00,4.345218,11.0,2.0,Credit Card,Federway Int.,POINT (-87.6203346241 41.8571838585),POINT (-87.6333080367 41.899602111)
SI-1693,S-123,2022-11-10 15:15:00+00:00,2022-11-10 15:45:00+00:00,27.841582,42.75,9.45,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6288741572 41.8920726347)
SI-1694,I-290,2022-11-10 18:15:00+00:00,2022-11-10 19:15:00+00:00,29.450922,46.25,10.15,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6209929134 41.8849871918)
SI-1695,I-239,2022-11-10 19:30:00+00:00,2022-11-10 19:45:00+00:00,2.41401,8.25,0.0,Cash,Synctaxi Inc.,POINT (-87.6209929134 41.8849871918),POINT (-87.6321092196 41.9002656868)
SI-1696,S-130,2022-11-10 19:45:00+00:00,2022-11-10 20:15:00+00:00,5.310822,13.25,2.75,Credit Card,Synctaxi Inc.,POINT (-87.6318639497 41.8920421365),POINT (-87.6241352979 41.8492467545)
SI-1697,S-113,2022-11-11 12:00:00+00:00,2022-11-11 12:30:00+00:00,27.036912,41.0,9.05,Credit Card,Synctaxi Inc.,POINT (-87.9030396611 41.9790708201),POINT (-87.6428084655 41.8853000224)
FI-3875,F-619,2022-11-11 13:30:00+00:00,2022-11-11 13:45:00+00:00,3.057746,9.25,1.85,Credit Card,Federway Int.,POINT (-87.6251921424 41.8788655841),POINT (-87.6635175498 41.874005383)
FI-3876,I-449,2022-11-11 14:15:00+00:00,2022-11-11 14:30:00+00:00,1.770274,7.0,0.0,Credit Card,Federway Int.,POINT (-87.6209929134 41.8849871918),POINT (-87.6197106717 41.8950334495)
FI-3877,F-425,2022-11-11 14:45:00+00:00,2022-11-11 15:00:00+00:00,0.965604,5.25,0.0,Cash,Federway Int.,POINT (-87.6219716519 41.8774061234),POINT (-87.6314065252 41.8710158803)
DP-2184,S-117,2022-11-11 15:30:00+00:00,2022-11-11 16:15:00+00:00,28.485318,44.75,0.0,Cash,Deluc Porter,POINT (-87.9030396611 41.9790708201),POINT (-87.6262105324 41.8991556134)
SI-1698,I-116,2022-11-11 17:00:00+00:00,2022-11-11 17:45:00+00:00,19.633948,33.25,7.55,Credit Card,Synctaxi Inc.,POINT (-87.913624596 41.9802643146),POINT (-87.6875155152 41.9751709433)
DP-2185,P-80,2022-11-11 17:00:00+00:00,2022-11-11 17:15:00+00:00,1.931208,7.0,1.0,Credit Card,Deluc Porter,POINT (-87.6262149064 41.8925077809),POINT (-87.6327464887 41.8809944707)
DP-2186,P-238,2022-11-11 17:30:00+00:00,2022-11-11 17:30:00+00:00,2.735878,8.25,2.0,Credit Card,Deluc Porter,POINT (-87.6635175498 41.874005383),POINT (-87.6763559892 41.9012069941)
