full_school_name,school_name,player_name,position,height,weight,year,hometown,state,id
Notre Dame Fighting Irish,Notre Dame,Ernie Soto,S,69.0,197.0,JR,"DAVIE, FL",FL,7516
Notre Dame Fighting Irish,Notre Dame,Carlo Calabrese,LB,73.0,250.0,SR,"VERONA, NJ",NJ,7517
Notre Dame Fighting Irish,Notre Dame,Romeo Okwara,LB,76.0,258.0,SO,"CHARLOTTE, NC",NC,7518
Notre Dame Fighting Irish,Notre Dame,Josh Anderson,WR,69.0,198.0,SO,"CHATSWORTH, CA",CA,7519
Notre Dame Fighting Irish,Notre Dame,Eamon McOsker,S,72.0,198.0,SO,"SAN PEDRO, CA",CA,7520
Notre Dame Fighting Irish,Notre Dame,Connor Cavalaris,CB,71.0,190.0,JR,"LAKE FOREST, IL",IL,7521
Notre Dame Fighting Irish,Notre Dame,Dan Fox,LB,75.0,245.0,SR,"ROCKY RIVER, OH",OH,7522
Notre Dame Fighting Irish,Notre Dame,Tyler Plantz,RB,69.0,223.0,SR,"FRANKFORT, IL",IL,7523
Notre Dame Fighting Irish,Notre Dame,Chase Hounshell,DL,77.0,271.0,JR,"KIRTLAND, OH",OH,7524
Notre Dame Fighting Irish,Notre Dame,Bruce Heggie,C,77.0,290.0,SR,"SORRENTO, FL",FL,7525
Notre Dame Fighting Irish,Notre Dame,Austin Larkin,LB,75.0,220.0,FR,"SAN RAMON, CA",CA,7526
Notre Dame Fighting Irish,Notre Dame,Justin Utupo,DL,77.0,290.0,SR,"LAKEWOOD, CA",CA,7527
Notre Dame Fighting Irish,Notre Dame,Ben Suttman,TE,74.0,209.0,SR,"KETTERING, OH",OH,7528
Notre Dame Fighting Irish,Notre Dame,Prince Shembo,LB,74.0,258.0,SR,"CHARLOTTE, NC",NC,7529
Notre Dame Fighting Irish,Notre Dame,Anthony Rabasa,LB,75.0,243.0,JR,"MIAMI, FL",FL,7530
Notre Dame Fighting Irish,Notre Dame,Hunter Bivin,OL,78.0,291.0,FR,"OWENSBORO, KY",KY,7531
Notre Dame Fighting Irish,Notre Dame,Jarrett Grace,LB,75.0,253.0,JR,"CINCINNATI, OH",OH,7532
Notre Dame Fighting Irish,Notre Dame,John Montelus,OL,76.0,340.0,FR,"EVERETT, MA",MA,7533
Notre Dame Fighting Irish,Notre Dame,Scott Daly,LS,74.0,248.0,SO,"DOWNERS GROVE, IL",IL,7534
Notre Dame Fighting Irish,Notre Dame,Colin McGovern,OL,77.0,313.0,FR,"NEW LENOX, IL",IL,7535
Notre Dame Fighting Irish,Notre Dame,Conor Hanratty,C,77.0,309.0,JR,"NEW CANAAN, CT",CT,7536
Notre Dame Fighting Irish,Notre Dame,Chris Watt,G,75.0,321.0,SR,"GLEN ELLYN, IL",IL,7537
Notre Dame Fighting Irish,Notre Dame,Kevin Carr,OL,77.0,355.0,SR,"NASHVILLE, TN",TN,7538
Notre Dame Fighting Irish,Notre Dame,Mike McGlinchey,OL,80.0,290.0,FR,"PHILADELPHIA, PA",PA,7539
Notre Dame Fighting Irish,Notre Dame,Tony Springmann,DL,78.0,296.0,JR,"FORT WAYNE, IN",IN,7540
Notre Dame Fighting Irish,Notre Dame,Zack Martin,OT,76.0,308.0,SR,"INDIANAPOLIS, IN",IN,7541
Notre Dame Fighting Irish,Notre Dame,Nick Martin,G,77.0,295.0,JR,"INDIANAPOLIS, IN",IN,7542
Notre Dame Fighting Irish,Notre Dame,Scott Kingsley,OL,76.0,245.0,FR,"SHERBORN, MA",MA,7543
Notre Dame Fighting Irish,Notre Dame,Christian Lombard,G,77.0,315.0,SR,"INVERNESS, IL",IL,7544
Notre Dame Fighting Irish,Notre Dame,Mark Harrell,OL,76.0,305.0,SO,"CHARLOTTE, NC",NC,7545
Notre Dame Fighting Irish,Notre Dame,Matt Hegarty,C,77.0,300.0,JR,"AZTEC, NM",NM,7546
Notre Dame Fighting Irish,Notre Dame,Ronnie Stanley,OT,78.0,318.0,SO,"LAS VEGAS, NV",NV,7547
Notre Dame Fighting Irish,Notre Dame,Steve Elmer,OL,78.0,317.0,FR,"MIDLAND, MI",MI,7548
Notre Dame Fighting Irish,Notre Dame,Durham Smythe,TE,77.0,235.0,FR,"BELTON, TX",TX,7549
Notre Dame Fighting Irish,Notre Dame,Omar Hunter,WR,68.0,175.0,FR,"HARLINGEN, TX",TX,7550
Notre Dame Fighting Irish,Notre Dame,Alex Welch,TE,76.0,251.0,SR,"CINCINNATI, OH",OH,7551
Notre Dame Fighting Irish,Notre Dame,Gerard Martinez,WR,73.0,199.0,SO,"LAS VEGAS, NV",NV,7552
Notre Dame Fighting Irish,Notre Dame,Andrew Antognoli,P,74.0,190.0,FR,"FRESNO, CA",CA,7553
Notre Dame Fighting Irish,Notre Dame,Troy Niklas,TE,79.0,270.0,JR,"FULLERTON, CA",CA,7554
Notre Dame Fighting Irish,Notre Dame,Arturo Martinez,DL,76.0,254.0,SR,"MIAMI, FL",FL,7555
Notre Dame Fighting Irish,Notre Dame,Buster Sheridan,WR,75.0,200.0,FR,"CHICAGO, IL",IL,7556
Notre Dame Fighting Irish,Notre Dame,Daniel Smith,WR,76.0,213.0,SR,"SOUTH BEND, IN",IN,7557
Notre Dame Fighting Irish,Notre Dame,Corey Robinson,WR,77.0,205.0,FR,"SAN ANTONIO, TX",TX,7558
Notre Dame Fighting Irish,Notre Dame,Jacob Matuska,DL,77.0,275.0,FR,"COLUMBUS, OH",OH,7559
Notre Dame Fighting Irish,Notre Dame,Isaac Rochell,DL,76.0,280.0,FR,"MCDONOUGH, GA",GA,7560
Notre Dame Fighting Irish,Notre Dame,Sheldon Day,DL,74.0,290.0,SO,"INDIANAPOLIS, IN",IN,7561
Notre Dame Fighting Irish,Notre Dame,Tyler Stockton,DL,71.0,284.0,SR,"LINWOOD, NJ",NJ,7562
Notre Dame Fighting Irish,Notre Dame,Connor Little,LB,75.0,222.0,JR,"LAKE ELMO, MN",MN,7563
Notre Dame Fighting Irish,Notre Dame,Jarron Jones,DL,78.0,305.0,SO,"ROCHESTER, NY",NY,7564
Notre Dame Fighting Irish,Notre Dame,Marquis Dickerson,DL,74.0,280.0,FR,"MARIANNA, AR",AR,7565
Notre Dame Fighting Irish,Notre Dame,Kona Schwenke,DL,76.0,303.0,SR,"HAUULA, HI",HI,7566
Notre Dame Fighting Irish,Notre Dame,Danny Omiliak,K,74.0,162.0,SO,"BELLEVUE, WA",WA,7567
Notre Dame Fighting Irish,Notre Dame,Alex Wulfeck,P,67.0,154.0,SR,"JACKSONVILLE, FL",FL,7568
Notre Dame Fighting Irish,Notre Dame,Hunter Smith,LS,75.0,204.0,SO,"RALEIGH, NC",NC,7569
Old Dominion Monarchs,Old Dominion,Jakwail Bailey,WR,71.0,185.0,JR,"HADDONFIELD, NJ",NJ,7570
Old Dominion Monarchs,Old Dominion,Kirk Spellman,WR,70.0,175.0,SO,"CHESAPEAKE, VA",VA,7571
Old Dominion Monarchs,Old Dominion,Marquel Thomas,WR,75.0,180.0,SR,"VIRGINIA BEACH, VA",VA,7572
Old Dominion Monarchs,Old Dominion,Keshawn Henderson,WR,76.0,195.0,FR,"DALLAS, TX",TX,7573
Old Dominion Monarchs,Old Dominion,Antonio Vaughan,WR,68.0,175.0,JR,"AHOSKIE, NC",NC,7574
Old Dominion Monarchs,Old Dominion,Zach Pascal,WR,74.0,207.0,FR,"UPPER MARLBORO, MD",MD,7575
Old Dominion Monarchs,Old Dominion,Nick England,WR,72.0,180.0,SO,"SUWANEE, GA",GA,7576
Old Dominion Monarchs,Old Dominion,Blair Roberts,WR,74.0,190.0,JR,"ROCHESTER, NY",NY,7577
Old Dominion Monarchs,Old Dominion,Larry Pinkard,WR,72.0,182.0,JR,"WASHINGTON, DC",DC,7578
Old Dominion Monarchs,Old Dominion,David Washington,QB,75.0,195.0,FR,"RALEIGH, NC",NC,7579
Old Dominion Monarchs,Old Dominion,Colin McElroy,QB,72.0,196.0,FR,"ALPHARETTA, GA",GA,7580
Old Dominion Monarchs,Old Dominion,Shane McCarley,QB,72.0,202.0,FR,"MANVEL, TX",TX,7581
Old Dominion Monarchs,Old Dominion,Alex Jackson,CB,71.0,170.0,FR,"CLEMMONS, NC",NC,7582
Old Dominion Monarchs,Old Dominion,Brennan Scott,QB,73.0,195.0,FR,"LANCASTER, PA",PA,7583
Old Dominion Monarchs,Old Dominion,Taylor Heinicke,QB,73.0,205.0,JR,"ATLANTA, GA",GA,7584
Old Dominion Monarchs,Old Dominion,Aaron Evans,CB,69.0,191.0,SR,"NEWPORT NEWS, VA",VA,7585
Old Dominion Monarchs,Old Dominion,Daquin Moore,S,75.0,191.0,FR,"HAMPTON, VA",VA,7586
Old Dominion Monarchs,Old Dominion,Phil Paulhill,CB,72.0,175.0,JR,"SICKLERVILLE, NJ",NJ,7587
Old Dominion Monarchs,Old Dominion,Sandy Chapman,CB,70.0,165.0,FR,"RALEIGH, NC",NC,7588
Old Dominion Monarchs,Old Dominion,Rob Thompson,CB,73.0,175.0,FR,"CLEMENTON, NJ",NJ,7589
Old Dominion Monarchs,Old Dominion,Paul Morant,S,72.0,210.0,SR,"HAMPTON, VA",VA,7590
Old Dominion Monarchs,Old Dominion,Jevon Neal,CB,69.0,175.0,JR,"ROUND ROCK, TX",TX,7591
Old Dominion Monarchs,Old Dominion,Reggie Owens,CB,72.0,190.0,JR,"VIRGINIA BEACH, VA",VA,7592
Old Dominion Monarchs,Old Dominion,Fellonte Misher,S,74.0,205.0,SO,"WASHINGTON, DC",DC,7593
Old Dominion Monarchs,Old Dominion,Andre Simmons,S,72.0,205.0,JR,"LORTON, VA",VA,7594
Old Dominion Monarchs,Old Dominion,Eriq Lewis,CB,72.0,176.0,JR,"WASHINGTON, DC",DC,7595
Old Dominion Monarchs,Old Dominion,Cory Blane,LS,74.0,230.0,FR,"AIKEN, SC",SC,7596
Old Dominion Monarchs,Old Dominion,Aaron Young,CB,71.0,180.0,FR,"WASHINGTON, DC",DC,7597
Old Dominion Monarchs,Old Dominion,Malique Johnson,S,74.0,200.0,SO,"GLEN BURNIE, MD",MD,7598
Old Dominion Monarchs,Old Dominion,Joseph Pulisic,P,69.0,170.0,FR,"MECHANICSVILLE, VA",VA,7599
Old Dominion Monarchs,Old Dominion,Gerard Johnson,RB,69.0,190.0,FR,"RICHMOND, VA",VA,7600
Old Dominion Monarchs,Old Dominion,Cam Boyd,RB,66.0,180.0,JR,"DUMFRIES, VA",VA,7601
Old Dominion Monarchs,Old Dominion,C.J. Bradshaw,RB,70.0,185.0,FR,"KINSTON, NC",NC,7602
Old Dominion Monarchs,Old Dominion,Jake Walsh,P,77.0,215.0,FR,--,--,7603
Old Dominion Monarchs,Old Dominion,Malik Moseley,RB,71.0,186.0,FR,"GREENSBORO, NC",NC,7604
Old Dominion Monarchs,Old Dominion,Anthony Wilson,LB,73.0,200.0,FR,"ALEXANDRIA, VA",VA,7605
Old Dominion Monarchs,Old Dominion,Colby Goodwyn,RB,70.0,195.0,SR,"HAMPTON, VA",VA,7606
Old Dominion Monarchs,Old Dominion,Harvey Taylor,RB,69.0,175.0,SO,"RIDGEWAY, VA",VA,7607
Old Dominion Monarchs,Old Dominion,Mike Lennox,LB,74.0,215.0,SO,"BRISTOW, VA",VA,7608
Old Dominion Monarchs,Old Dominion,Ricky Segers,K,71.0,185.0,SO,"GLEN ALLEN, VA",VA,7609
Old Dominion Monarchs,Old Dominion,Jarod Brown,K,71.0,235.0,SR,"YORKTOWN, VA",VA,7610
Old Dominion Monarchs,Old Dominion,Richie Staton,LB,73.0,238.0,FR,"HAMPTON, VA",VA,7611
Old Dominion Monarchs,Old Dominion,D.J. Simon,LB,72.0,220.0,JR,"HOUSTON, TX",TX,7612
Old Dominion Monarchs,Old Dominion,Caleb Taylor,LB,75.0,231.0,SO,"HAMPTON, VA",VA,7613
Old Dominion Monarchs,Old Dominion,Larry Alston III,LB,73.0,243.0,FR,"OLD BRIDGE, NJ",NJ,7614
Old Dominion Monarchs,Old Dominion,Rob Mahan,LB,74.0,225.0,SO,"PENNSAUKEN, NJ",NJ,7615
Old Dominion Monarchs,Old Dominion,John Darr,LB,72.0,230.0,SR,"FORESTVILLE, MD",MD,7616
Old Dominion Monarchs,Old Dominion,TJ Ricks,LB,72.0,230.0,FR,"HAMPTON, VA",VA,7617
Old Dominion Monarchs,Old Dominion,Atavius Matthews,LB,73.0,220.0,FR,"HAMPTON, VA",VA,7618
Old Dominion Monarchs,Old Dominion,Rick Lovato,LS,74.0,240.0,JR,"MIDDLETOWN, NJ",NJ,7619
Old Dominion Monarchs,Old Dominion,Donnie Fields,DT,74.0,300.0,JR,"ARCADIA, CA",CA,7620
Old Dominion Monarchs,Old Dominion,Malik Gumbs,DT,73.0,285.0,JR,"MATAWAN, NJ",NJ,7621
Old Dominion Monarchs,Old Dominion,Jai Franklin,DT,75.0,280.0,FR,"UPPER MARLBORO, MD",MD,7622
Old Dominion Monarchs,Old Dominion,Cullen Casey,DT,75.0,280.0,FR,"ROCHESTER, NY",NY,7623
Old Dominion Monarchs,Old Dominion,Dominique Guinn-Bailey,DT,76.0,280.0,JR,"PORTSMOUTH, VA",VA,7624
Old Dominion Monarchs,Old Dominion,Chris Smith,DT,73.0,327.0,JR,"SANTA ROSA, CA",CA,7625
Old Dominion Monarchs,Old Dominion,Preston Smith,DE,74.0,265.0,JR,"CHESAPEAKE, VA",VA,7626
Old Dominion Monarchs,Old Dominion,Rashaad Coward,DT,77.0,280.0,FR,"BROOKLYN, NY",NY,7627
Old Dominion Monarchs,Old Dominion,Bunmi Rotimi,DT,76.0,270.0,FR,"ALEXANDRIA, VA",VA,7628
Old Dominion Monarchs,Old Dominion,Galen Evans,DT,75.0,305.0,SO,"ANNAPOLIS, MD",MD,7629
Old Dominion Monarchs,Old Dominion,Josh Mann,C,74.0,308.0,JR,"VIRGINIA BEACH, VA",VA,7630
Old Dominion Monarchs,Old Dominion,Eli Kessner,G,74.0,290.0,FR,"BLACKSBURG, VA",VA,7631
Old Dominion Monarchs,Old Dominion,Grant Johnson,G,77.0,275.0,FR,"WINCHESTER, VA",VA,7632
Old Dominion Monarchs,Old Dominion,Jacob Green,DT,76.0,260.0,FR,"GREENSBORO, NC",NC,7633
Old Dominion Monarchs,Old Dominion,Julien Randolph,LB,74.0,220.0,FR,"ALEXANDRIA, VA",VA,7634
Old Dominion Monarchs,Old Dominion,Tyler Burns,OT,78.0,350.0,JR,"NORWALK, CA",CA,7635
Old Dominion Monarchs,Old Dominion,Troy Butler,C,75.0,285.0,SO,"CHESAPEAKE, VA",VA,7636
Old Dominion Monarchs,Old Dominion,Davis Farmer,OT,77.0,320.0,FR,"LEESVILLE, SC",SC,7637
Old Dominion Monarchs,Old Dominion,Andrew Maddox,OT,77.0,280.0,FR,"WOODBRIDGE, VA",VA,7638
Old Dominion Monarchs,Old Dominion,Ely Anderson,OT,78.0,285.0,SO,"SANTA ROSA, CA",CA,7639
Old Dominion Monarchs,Old Dominion,Tyler Fisher,G,75.0,310.0,FR,"RICHMOND, VA",VA,7640
Old Dominion Monarchs,Old Dominion,Connor Mewbourne,OT,76.0,290.0,SO,"VIRGINIA BEACH, VA",VA,7641
Old Dominion Monarchs,Old Dominion,Jack Lowney,OT,76.0,295.0,SR,"NARBERTH, PA",PA,7642
Old Dominion Monarchs,Old Dominion,Kyle Bottoms,G,77.0,280.0,JR,"KLEIN, TX",TX,7643
Old Dominion Monarchs,Old Dominion,Eric Hampson,G,77.0,320.0,FR,"LARGO, FL",FL,7644
Old Dominion Monarchs,Old Dominion,Tyler Compton,C,76.0,304.0,FR,"VIRGINIA BEACH, VA",VA,7645
Old Dominion Monarchs,Old Dominion,David Born,OT,80.0,330.0,SR,"BAKERSFIELD, CA",CA,7646
Old Dominion Monarchs,Old Dominion,D.J. Morrell,OT,78.0,325.0,SR,"NORWALK, CT",CT,7647
Old Dominion Monarchs,Old Dominion,Mike Justice,OT,79.0,300.0,JR,"SPRINGFIELD, VA",VA,7648
Old Dominion Monarchs,Old Dominion,Melvin Vaughn,WR,74.0,230.0,FR,"CHESAPEAKE, VA",VA,7649
Old Dominion Monarchs,Old Dominion,Tyree Lee,RB,70.0,190.0,JR,"HAMPTON, VA",VA,7650
Old Dominion Monarchs,Old Dominion,Brandon Allen,WR,70.0,165.0,FR,"MIDLOTHIAN, VA",VA,7651
Old Dominion Monarchs,Old Dominion,Gerard Shillow,TE,76.0,225.0,JR,"ROUND ROCK, TX",TX,7652
Old Dominion Monarchs,Old Dominion,Kyle Lawrence,K,66.0,150.0,SO,"HAMPTON, VA",VA,7653
Old Dominion Monarchs,Old Dominion,Kevin Privott,WR,73.0,175.0,FR,"AHOSKIE, NC",NC,7654
Old Dominion Monarchs,Old Dominion,Anthony Bonett,WR,72.0,180.0,FR,"MOORESTOWN, NJ",NJ,7655
Old Dominion Monarchs,Old Dominion,Aquante Thornton,WR,69.0,160.0,SO,"CHESAPEAKE, VA",VA,7656
Old Dominion Monarchs,Old Dominion,Gary Scruggs,DE,72.0,260.0,JR,"GLASSBORO, NJ",NJ,7657
Old Dominion Monarchs,Old Dominion,Andrew Everett,DE,77.0,225.0,SO,"LAWRENCEVILLE, GA",GA,7658
Old Dominion Monarchs,Old Dominion,Jude Brenya,DE,75.0,235.0,FR,"CRANBURY, NJ",NJ,7659
Old Dominion Monarchs,Old Dominion,Anderson Miller,DE,74.0,235.0,SO,"VIRGINIA BEACH, VA",VA,7660
Old Dominion Monarchs,Old Dominion,Scott Wiggins,DE,75.0,220.0,FR,"ROSELLE, NJ",NJ,7661
Old Dominion Monarchs,Old Dominion,Nate Barnes,DT,77.0,270.0,SR,"NEWPORT NEWS, VA",VA,7662
Old Dominion Monarchs,Old Dominion,Terrell Reid,DE,74.0,260.0,FR,"WASHINGTON, DC",DC,7663
Old Dominion Monarchs,Old Dominion,Alex Johnson,DE,75.0,230.0,SR,"NEW CANTON, VA",VA,7664
Old Dominion Monarchs,Old Dominion,Kanyia Anderson,DE,73.0,230.0,FR,"CHESAPEAKE, VA",VA,7665
Akron Zips,Akron,Mykel Traylor-Bennett,WR,75.0,205.0,FR,"REYNOLDSBURG, OH",OH,7666
Akron Zips,Akron,Broderick Alexander,FB,72.0,225.0,SR,"COVINGTON, GA",GA,7667
Akron Zips,Akron,Se'Von Pittman,DL,75.0,269.0,FR,"CANTON, OH",OH,7668
Akron Zips,Akron,L.T. Smith,WR,72.0,203.0,JR,"PAINESVILLE, OH",OH,7669
Akron Zips,Akron,Johnny Robinson,S,69.0,187.0,JR,"CLEVELAND, OH",OH,7670
Akron Zips,Akron,Justin March,LB,72.0,222.0,JR,"DANVILLE, IL",IL,7671
Akron Zips,Akron,DeAndre Scott,CB,71.0,174.0,FR,"FREDERICK, MD",MD,7672
Akron Zips,Akron,Jawon Chisholm,RB,73.0,206.0,JR,"HARRISBURG, PA",PA,7673
Akron Zips,Akron,Anthony Holmes,S,72.0,193.0,SR,"HARRISBURG, PA",PA,7674
Akron Zips,Akron,Keontae Hollis,DL,73.0,295.0,JR,"PONTIAC, MI",MI,7675
Akron Zips,Akron,Anthony Gotto,QB,72.0,194.0,FR,"TALLMADGE, OH",OH,7676
Akron Zips,Akron,C.J. James,DL,75.0,250.0,SR,"ORLANDO, FL",FL,7677
Akron Zips,Akron,Hakeem Lawrence,RB,67.0,172.0,SO,"MIAMI, FL",FL,7678
Akron Zips,Akron,Nordly Capi,DL,75.0,249.0,SR,"OCOEE, FL",FL,7679
Akron Zips,Akron,Zach D'Orazio,WR,74.0,213.0,SO,"AVON LAKE, OH",OH,7680
Akron Zips,Akron,Imani Davis,WR,69.0,175.0,SO,"MIAMI, FL",FL,7681
Akron Zips,Akron,Tommy Woodson,QB,73.0,233.0,FR,"MONROEVILLE, PA",PA,7682
Akron Zips,Akron,Nick Bice,WR,68.0,153.0,JR,"DRESDEN, OH",OH,7683
Akron Zips,Akron,Donte Williams,CB,70.0,172.0,JR,"GREENBELT, MD",MD,7684
Akron Zips,Akron,Nick Hirschman,QB,76.0,239.0,JR,"LOS GATOS, CA",CA,7685
Akron Zips,Akron,Kyle Pohl,QB,75.0,213.0,SO,"FARMERSVILLE, OH",OH,7686
Akron Zips,Akron,Wade Edwards,WR,68.0,167.0,FR,"SEFFNER, FL",FL,7687
Akron Zips,Akron,Dalton Easton,QB,72.0,199.0,FR,"KEY BISCAYNE, FL",FL,7688
Akron Zips,Akron,Drew Phillips,WR,71.0,168.0,JR,"BOAZ, AL",AL,7689
Akron Zips,Akron,Malachi Freeman,CB,69.0,179.0,SR,"NEWARK, DE",DE,7690
Akron Zips,Akron,Bill Alexander,CB,68.0,172.0,SR,"WHIGHAM, GA",GA,7691
Akron Zips,Akron,Tyler Williams,WR,67.0,161.0,JR,"CINCINNATI, OH",OH,7692
Akron Zips,Akron,Bre' Ford,S,70.0,206.0,JR,"BETHEL PARK, PA",PA,7693
Akron Zips,Akron,Fransohn Bickley,WR,66.0,138.0,FR,"AKRON, OH",OH,7694
Akron Zips,Akron,D.J. Jones,RB,68.0,191.0,FR,"RAVENNA, OH",OH,7695
Akron Zips,Akron,Devonte Morgan,S,70.0,185.0,JR,"CLEVELAND, OH",OH,7696
Akron Zips,Akron,Mikee Hayes,CB,69.0,170.0,FR,"OCALA, FL",FL,7697
Akron Zips,Akron,Manny Morgan,RB,68.0,180.0,FR,"NAPLES, FL",FL,7698
Akron Zips,Akron,Bryce Cheek,CB,72.0,188.0,SO,"LEWIS CENTER, OH",OH,7699
Akron Zips,Akron,Bryan Green,RB,70.0,199.0,FR,"FARMINGTON, MI",MI,7700
Akron Zips,Akron,Emmanuel Lartey,CB,71.0,182.0,SR,"COLLEGE PARK, GA",GA,7701
Akron Zips,Akron,Martel Durant,CB,70.0,168.0,JR,"AKRON, OH",OH,7702
Akron Zips,Akron,Sean Graves,S,71.0,179.0,SR,"AKRON, OH",OH,7703
Akron Zips,Akron,Conor Hundley,RB,70.0,216.0,SO,"HAMILTON, OH",OH,7704
Akron Zips,Akron,Cory Morrow,S,72.0,204.0,FR,"GENEVA, OH",OH,7705
Akron Zips,Akron,Keith Sconiers,WR,72.0,178.0,SR,"CALUMET PARK, IL",IL,7706
Akron Zips,Akron,Brady Berger,WR,73.0,197.0,FR,"CRESTON, OH",OH,7707
Akron Zips,Akron,Cody Grice,DL,71.0,283.0,SO,"AKRON, OH",OH,7708
Akron Zips,Akron,Danny Seafler,WR,69.0,164.0,SO,"BRECKSVILLE, OH",OH,7709
Akron Zips,Akron,John Senter,CB,67.0,161.0,SO,"HUBER HEIGHTS, OH",OH,7710
Akron Zips,Akron,Zach Paul,P,75.0,221.0,SO,"BROADVIEW HEIGHTS, OH",OH,7711
Akron Zips,Akron,James Turner,S,71.0,201.0,SO,"FAIRFIELD, OH",OH,7712
Akron Zips,Akron,Austin Bailey,DL,71.0,262.0,SR,"WEST FRIENDSHIP, MD",MD,7713
Akron Zips,Akron,Zach Guiser,S,72.0,195.0,FR,"FAYETTE CITY, PA",PA,7714
Akron Zips,Akron,Michael Kish,TE,76.0,255.0,FR,"PITTSBURGH, PA",PA,7715
Akron Zips,Akron,Zach Gingerich,K,75.0,200.0,FR,"BELLEFONTAINE, OH",OH,7716
Akron Zips,Akron,Nick Rossi,LB,72.0,230.0,JR,"MOOSIC, PA",PA,7717
Akron Zips,Akron,Jeff Allen,DL,74.0,262.0,JR,"MORGANTOWN, WV",WV,7718
Akron Zips,Akron,Joe Weber,LS,77.0,201.0,FR,"WADSWORTH, OH",OH,7719
Akron Zips,Akron,Josh Smith,WR,73.0,190.0,FR,"CINCINNATI, OH",OH,7720
Akron Zips,Akron,Robert Stein,K,68.0,171.0,SO,"CINCINNATI, OH",OH,7721
Akron Zips,Akron,Christian Allen,FB,72.0,249.0,FR,"MORGANTOWN, WV",WV,7722
Akron Zips,Akron,Joe McNamara,OL,73.0,312.0,JR,"PEMBROKE PINES, FL",FL,7723
Akron Zips,Akron,C.J. Mizell,LB,74.0,230.0,JR,"TALLAHASSEE, FL",FL,7724
Akron Zips,Akron,Zenel Demhasaj,OL,78.0,331.0,SR,"BROOKLYN, NY",NY,7725
Akron Zips,Akron,Jon Shelby,LB,73.0,197.0,JR,"BROCKTON, MA",MA,7726
Akron Zips,Akron,Jatavis Brown,LB,71.0,212.0,SO,"BELLE GLADE, FL",FL,7727
Akron Zips,Akron,Dylan Evans,LB,74.0,216.0,SO,"NAZARETH, PA",PA,7728
Akron Zips,Akron,Henry Orelus,OL,74.0,237.0,SR,"BELLE GLADE, FL",FL,7729
Akron Zips,Akron,Jamel Turner,LB,74.0,215.0,SO,"YOUNGSTOWN, OH",OH,7730
Akron Zips,Akron,Isaiah Williams,OL,75.0,281.0,JR,"CLEVELAND, OH",OH,7731
Akron Zips,Akron,Stephen Ericksen,OL,75.0,305.0,FR,"SHERRODSVILLE, OH",OH,7732
Akron Zips,Akron,Nico Caponi,DL,75.0,278.0,SR,"SANDUSKY, OH",OH,7733
Akron Zips,Akron,John Rachal,LB,74.0,223.0,FR,"FORT LAUDERDALE, FL",FL,7734
Akron Zips,Akron,Rodney Carroll,OL,77.0,291.0,FR,"ORANGE, VA",VA,7735
Akron Zips,Akron,Andrew Hauser,LB,73.0,219.0,FR,"MASON, OH",OH,7736
Akron Zips,Akron,Kevin Mills,OL,75.0,303.0,FR,"CANTON, OH",OH,7737
Akron Zips,Akron,Travis Switzer,OL,74.0,296.0,JR,"LANCASTER, PA",PA,7738
Akron Zips,Akron,Ryan Kortokrax,OL,75.0,297.0,FR,"HAVILAND, OH",OH,7739
Akron Zips,Akron,Michael Casimos,OL,74.0,297.0,FR,"UPPER SADDLE RIVER, NJ",NJ,7740
Akron Zips,Akron,Quaison Osborne,OL,75.0,297.0,SO,"HUDSON, OH",OH,7741
Akron Zips,Akron,Joe Petrides,OL,77.0,305.0,SR,"BALTIMORE, MD",MD,7742
Akron Zips,Akron,Brett Lee,OL,72.0,291.0,SO,"CANTON, OH",OH,7743
Akron Zips,Akron,Cedric Brittnum,OL,76.0,316.0,JR,"CHICAGO, IL",IL,7744
Akron Zips,Akron,Dylan Brumbaugh,OL,77.0,310.0,SO,"GREEN, OH",OH,7745
Akron Zips,Akron,Jarrod Pughsley,OL,77.0,313.0,SR,"LIMA, OH",OH,7746
Akron Zips,Akron,Micah Lio,OL,80.0,316.0,JR,"BUTLER, PA",PA,7747
Akron Zips,Akron,Mike Davis,DL,72.0,282.0,SO,"POWELL, OH",OH,7748
Akron Zips,Akron,Andrew Pratt,WR,77.0,203.0,SO,"NORTH CANTON, OH",OH,7749
Akron Zips,Akron,Tyrell Goodman,WR,74.0,205.0,SO,"YONKERS, NY",NY,7750
Akron Zips,Akron,Austin Wolf,WR,75.0,204.0,FR,"LEBANON, OH",OH,7751
Akron Zips,Akron,Dee Frieson,WR,68.0,181.0,SR,"JACKSONVILLE, FL",FL,7752
Akron Zips,Akron,Jerome Lewis,TE,75.0,231.0,JR,"ROCHESTER, NY",NY,7753
Akron Zips,Akron,Andrew Bohan,OL,75.0,280.0,SO,"AVON LAKE, OH",OH,7754
Akron Zips,Akron,L.J. Chambers,WR,71.0,197.0,JR,"BEDFORD, OH",OH,7755
Akron Zips,Akron,Jon Root,TE,78.0,250.0,SR,"FAIRVIEW, PA",PA,7756
Akron Zips,Akron,Anthony Ritossa,TE,76.0,252.0,JR,"KIRTLAND, OH",OH,7757
Akron Zips,Akron,Jerrod Dillard,WR,77.0,195.0,SR,"ADRIAN, MI",MI,7758
Akron Zips,Akron,Moses McCray,DL,74.0,318.0,SR,"TAMPA, FL",FL,7759
Akron Zips,Akron,Albert Presley,DL,74.0,223.0,SR,"MARIETTA, GA",GA,7760
Akron Zips,Akron,Daryan Martin,DL,72.0,229.0,FR,"CINCINNATI, OH",OH,7761
